"일련번호","지역구","제목","내용","대상","종목","일시","장소","참가규모(명)","수혜기관명","주소","전화번호","기관 홈페이지"
"5143","강북","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","화 10:25~11:05","삼양제일교회부설 삼양실버대학","110","삼양제일교회부설 삼양실버대학","서울특별시 강북구 삼양로27길35","02-988-0591",""
"5142","강북","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","월 15:00~15:40","강북구치매안심센터","12","강북구치매안심센터","서울특별시 강북구 삼양로19길154","02-991-9830","http://gangbuk.seouldementia.or.kr/"
"5141","강북","어르신체육활동사업","어르신체육활동사업","어르신","테라밴드","월 14:00~14:40","강북구치매안심센터","15","강북구치매안심센터","서울특별시 강북구 삼양로19길154","02-991-9830","http://gangbuk.seouldementia.or.kr/"
"5140","강북","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","수,금 10:00~10:40","오현경로당","10명","오현경로당","서울특별시 강북구 한천로105길 23-(번3동 242) 주공1단지아파트","02-999-9179",""
"5139","강북","어르신체육활동사업","어르신체육활동사업","어르신","테라밴드","화,목 13:30~14:50","번동5단지종합사회복지관","10명","번동5단지종합사회복지관","서울특별시 강북구 한천로 115길20","070-4333-0023","www.bun5bok.or.kr"
"5138","강북","어르신체육활동사업","어르신체육활동사업","어르신","헬스","화,목 10:00~11:20","오동생활체육관","10명","오동생활체육관","서울특별시 강북구 오패산로52라길 149","02-989-3422",""
"5137","강북","어르신체육활동사업","어르신체육활동사업","어르신","탁구","월 13:30~14:50","번동2단지종합사회복지관","10명","번동2단지종합사회복지관","서울특별시 강북구 한천로 105길24","02-987-5077","www.saeun.com"
"5136","강북","어르신체육활동사업","어르신체육활동사업","어르신","헬스","화목 10:00~11:00","강북노인복지관","15","강북노인복지관","서울특별시 강북구 삼양로92길 40","02-999-9179","www.gswc.or.kr/"
"5135","강북","일반체육활동사업","일반체육활동사업","일반","헬스","월수금 15:00~16:30","오동생활체육공원","15","오동생활체육관","서울특별시 강북구 오패산로52라길 149","02-989-3422",""
"5134","강북","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","목 11:00~11:50","번동5단지종합사회복지관","20","번동5단지종합사회복지관","서울특별시 강북구 한천로 115길20","070-4333-0023","www.bun5bok.or.kr"
"5133","강북","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","화 10:00~10:50","번동2단지종합사회복지관","15","번동2단지종합사회복지관","서울특별시 강북구 한천로 105길24","02-987-5077","www.saeun.com"
"5132","강북","일반체육활동사업","일반체육활동사업","유소년","야구","월, 금 15:40~17:50","강북구민운동장","15명","강북구리틀야구","서울특별시 강북구 오현로 187-25","",""
"5131","강북","일반체육활동사업","일반체육활동사업","일반","축구","수 13:40~16:00","강북구민운동장","35명","수유시장상인회축구동아리","서울특별시 강북구 오현로 187-25","",""
"5130","강북","어르신체육활동사업","일반체육활동사업","어르신","탁구","화,목 15:00~16:30","번동5단지종합사회복지관","12명","번동5단지종합사회복지관","서울특별시 강북구 한천로 115길20","02-981-5077","http://bun5bok.co.kr/"
"5129","강북","일반체육활동사업","일반체육활동사업","유소년","학교체육","월 14:00~16:00","한빛맹학교","10명","한빛맹학교","서울특별시 강북구 삼양로 73가길47","02-987-2023","http://hanbit.sc.kr"
"5128","성북","일반체육활동사업","일반체육활동사업","일반","생활체조","목 10:00~10:45","래미안라센트아파트","20명","래미안라센트아파트","서울특별시 성북구 종암로24가길 80","02-917-1426",""
"5127","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","수 14:00~14:30","삼선초등학교돌봄","20명","삼선초등학교돌봄","서울특별시 성북구 보문로29길 106","02-742-0526",""
"5126","성북","일반체육활동사업","일반체육활동사업","일반","걷기운동","수 10:00~11:50","북한산둘레길","30명","북한산둘레길","서울특별시 성북구 솔샘로25길 121-50","02-3676-7330",""
"5125","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","월 16:00~16:40","비전트리아동센터","20명","비전트리아동센터","서울특별시 성북구 장월로 28","02-919-9290",""
"5124","성북","일반체육활동사업","일반체육활동사업","일반","걷기운동","월 10:00~11:50","성북동성곽길","30명","성북동성곽길","서울특별시 성북구","",""
"5123","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","금 14:00~14:40","덕수데이케어센터","15명","덕수데이케어센터","서울특별시 성북구 성북로28길 14","02-762-4262","http://www.ducksoocare.net/"
"5122","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","금 11:00~11:40","동소문데이케어","15명","동소문데이케어","서울특별시 성북구 동소문로11길 18","02-926-7273","http://www.daycare9988.com/default/00/01.php"
"5121","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","금 10:00~10:40","희망데이케어센터","20명","희망데이케어센터","서울특별시 성북구 동소문로 190 중앙빌딩 402호","02-922-9955",""
"5120","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","목 15:30~16:10","청화요양원","10명","청화요양원","서울특별시 성북구 서경로 67 동우빌딩","02-924-2355","http://www.chsilvercare.com/"
"5119","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","목 14:00~14:40","안나의집 데이케어","15명","안나의집 데이케어","서울특별시 성북구 길음로9길 46-1층","02-940-3510","http://www.길음안나데이케어센터.kr/"
"5118","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","목 10:00~10:50","석관실버복지관","15명","석관실버복지관","서울특별시 성북구 화랑로32길 88","02-957-9923",""
"5117","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","수 15:00~15:40","정릉데이케어센터","15명","정릉데이케어센터","서울특별시 성북구 솔샘로 8","02-916-0204","http://www.jsilver.kr/"
"5116","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","수 14:00~14:50","정릉실버복지관","20명","정릉실버복지관","서울특별시 성북구 솔샘로 8","02-916-0204","http://www.jsilver.kr/"
"5115","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","수 10:40~11:20","삼선데이케어 6층","20명","삼선데이케어","서울특별시 성북구 동소문로 40 연세빌딩 6층","02-6315-7272","http://www.samsunday.kr/default/00/01.php"
"5114","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","화 14:45~15:25","둥지요양원","10명","둥지요양원","서울특별시 성북구 오패산로 49 201호","02-943-1235",""
"5113","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","화 14:00~14:40","한솔요양원","10명","한솔요양원","서울특별시 성북구 오패산로10길 30-303호","02-911-7879",""
"5112","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","화 10:00~10:40","월곡복지관","20명","월곡사회복지관","서울특별시 성북구 오패산로16길 23","070-4825-3822","http://www.hmwolgok.or.kr/main/main.html"
"5111","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","월 15:00~15:50","치매지원센터","20명","보건소치매지원센터","서울특별시 성북구 화랑로 63 성북구보건소 5층","02-918-2223",""
"5110","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","월 14:00~14:40","진각요양원","15명","진각요양원","서울특별시 성북구 화랑로13길 7","02-942-0149",""
"5109","성북","어르신체육활동사업","어르신체육활동사업","어르신","생활체육","월 10:00~10:40","장위종합복지관","10명","장위종합복지관","서울특별시 성북구 한천로89길 13","02-918-3073","http://www.jangwi.or.kr/"
"5108","성북","일반체육활동사업","일반체육활동사업","일반","티볼","금 14:40~15:20","삼선초등학교","20명","삼선초등학교","서울특별시 성북구 보문로29길 106","02-742-0526","http://samsun.es.kr/index.do"
"5107","성북","일반체육활동사업","일반체육활동사업","일반","걷기운동","금 10:00~11:50","북서울꿈의숲","30명","북서울꿈의숲","서울특별시 북서울꿈의숲 동문","02-3676-7330",""
"5106","성북","일반체육활동사업","일반체육활동사업","일반","티볼","목 14:40~15:20","장위초등학교","20명","장위초등학교","서울특별시 성북구 장월로8가길 41","","http://jangwicho.sen.es.kr/index.do"
"5105","성북","일반체육활동사업","일반체육활동사업","일반","생활체조","목 10:00~10:45","래미안라센트아파트","20명","래미안라센트아파트","서울특별시 성북구 종암로24가길 80","02-917-1426",""
"5104","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","수 15:00~15:40","안암초등학교","20명","안암초등학교","서울특별시 성북구 인촌로7가길39","","http://anam.sen.es.kr/index.do"
"5103","성북","일반체육활동사업","일반체육활동사업","일반","걷기운동","수 10:00~11:50","북한산둘레길","30명","북한산둘레길","서울특별시 성북구 솔샘로25길 121-50","02-3676-7330",""
"5102","성북","일반체육활동사업","일반체육활동사업","일반","생활체조","화, 목 15:50~17:10","성북구보건소","50명","성북구보건소","서울특별시 성북구 화랑로 63","","http://www.sb.go.kr/bogunso/main.do"
"5101","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","화 14:00~15:00","푸른샘어린이집","20명","푸른샘어린이집","서울특별시 성북구 장위로19길 35-1층","02-909-8558",""
"5100","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","화 14:00~14:30","푸른샘어린이집","20명","푸른샘어린이집","서울특별시 성북구 장위로19길 35-1층","02-909-8558",""
"5099","성북","일반체육활동사업","일반체육활동사업","일반","뉴스포츠","월 14:00~14:40","구립삼선동꿈나무키우미돌봄센터","20명","구립삼선동꿈나무키우미돌봄센터","서울특별시 성북구 보문로29길 101-3층","",""
"5098","성북","일반체육활동사업","일반체육활동사업","유소년","학교체육","금 14:00~14:40","석관초등학교","20명","석관초등학교","서울특별시 성북구 돌곶이로22길21","","seokgwan.sen.es.kr"
